Game Title,Console,Price
Valkyrie Profile,PS,248.59
Vampire Hunter D,PS,44.77
Vanark,PS,167.99
Vandal Hearts,PS,48.85
Vandal Hearts II,PS,58.64
Vanguard Bandits,PS,165.81
Vanishing Point,PS,11.05
Vegas Games 2000,PS,6.53
Viewpoint,PS,46.28
Vigilante 8,PS,9.89
Vigilante 8 [Greatest Hits],PS,15.12
Vigilante 8: 2nd Offense,PS,26.89
Vigilante 8: 2nd Offense [Greatest Hits],PS,24.51
Virtual Kasparov,PS,9.72
Virtual Pool,PS,4.13
Virtual Pool 3,PS,13.76
Viva Soccer,PS,19.94
Vs.,PS,37.06
WCW Backstage Assault,PS,8.74
WCW Mayhem,PS,3.77
WCW Nitro,PS,4.01
WCW Nitro [Greatest Hits],PS,9.33
WCW vs. The World,PS,2.55
WCW vs. The World [Greatest Hits],PS,8.57
WCW/NWO Thunder,PS,8.43
WWF Attitude,PS,4.00
WWF In Your House,PS,18.47
WWF Smackdown!,PS,14.71
WWF Smackdown! 2: Know Your Role,PS,8.20
WWF Smackdown! 2: Know Your Role [Greatest Hits],PS,12.65
WWF Smackdown! [Greatest Hits],PS,9.73
WWF Warzone,PS,11.72
WWF Warzone [Greatest Hits],PS,6.89
WWF Wrestlemania: The Arcade Game [Greatest Hits],PS,27.91
WWF Wrestlemania: The Arcade Game [Longbox],PS,40.94
Walt Disney World Quest: Magical Racing Tour,PS,20.05
Walt Disney World Quest: Magical Racing Tour [Collectors Edition],PS,13.65
War Games: Defcon 1,PS,9.16
War Gods,PS,39.60
WarJetz,PS,7.41
Warcraft II: The Dark Saga,PS,25.98
Warhammer: Dark Omen,PS,19.47
Warhammer: Shadow of the Horned Rat,PS,12.33
Warhawk,PS,13.06
Warhawk [Greatest Hits],PS,9.75
Warhawk [Longbox],PS,17.70
Warpath: Jurassic Park,PS,38.94
Warriors of Might and Magic,PS,8.56
Warzone 2100,PS,17.81
Wayne Gretzky's 3D Hockey 98,PS,16.10
Weakest Link,PS,7.82
Wheel of Fortune,PS,2.72
Wheel of Fortune [Greatest Hits],PS,4.49
Wheel of Fortune: 2nd Edition,PS,7.54
Who Wants to be a Millionaire: 2nd Edition,PS,2.83
Who Wants to be a Millionaire: 2nd Edition [Greatest Hits],PS,6.18
Who Wants to be a Millionaire: 3rd Edition,PS,7.50
Wild 9,PS,15.50
Wild Arms,PS,53.85
Wild Arms 2,PS,35.45
Wild Thornberrys: Animal Adventures,PS,9.91
Wing Commander III: Heart of the Tiger,PS,20.17
Wing Commander III: Heart of the Tiger [Longbox],PS,28.08
Wing Commander IV: The Price of Freedom,PS,15.62
Winnie the Pooh: Kindergarten,PS,3.22
Winnie the Pooh: Preschool,PS,7.95
Wipeout,PS,22.88
Wipeout 3,PS,8.00
Wipeout XL,PS,19.33
Wipeout [Greatest Hits],PS,13.30
Wipeout [Longbox],PS,24.14
Woody Woodpecker Racing,PS,11.94
World Cup 98,PS,12.20
World Cup Golf,PS,4.21
World Cup Golf [Longbox],PS,10.21
World Destruction League: Thunder Tanks,PS,9.96
Worlds Scariest Police Chases,PS,12.88
Worms,PS,22.30
Worms Armageddon,PS,24.25
Worms World Party,PS,12.36
Wreckin Crew,PS,9.70
Wu-Tang: Shaolin Style,PS,43.38
X-Bladez: Inline Skater,PS,3.50
X-Com: UFO Defense,PS,72.85
X-Files,PS,17.22
X-Men vs. Street Fighter,PS,136.21
X-Men: Children of the Atom,PS,123.01
X-Men: Mutant Academy,PS,11.13
X-Men: Mutant Academy 2,PS,20.08
X-Men: Mutant Academy [Greatest Hits],PS,12.27
XS Airboat Racing,PS,8.90
XS Junior League Dodgeball,PS,7.35
XS Junior League Football,PS,5.19
XS Junior League Soccer,PS,9.53
XS Moto,PS,2.73
Xena: Warrior Princess,PS,17.86
Xenogears,PS,78.31
Xenogears [Greatest Hits],PS,63.56
Xevious 3D-G+,PS,41.18
You Don't Know Jack,PS,7.12
You Don't Know Jack: Mock 2,PS,5.24
Yu-Gi-Oh! Forbidden Memories,PS,16.52
Zero Divide,PS,24.64
Zoboomafoo,PS,3.71
Zoop,PS,18.80
