Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Console,Game Title,Price,Mean,Median
QUAKE II,PS,1998,Shooter,Activision,230000.0,160000.0,,30000.0,410000,PS,QUAKE II,12.89,False,False
RTYPES,PS,1998,Shooter,Virgin Interactive,40000.0,20000.0,,,60000,PS,RTYPES,43.49,True,True
RC STUNT COPTER,PS,1998,Simulation,Interplay,40000.0,30000.0,,10000.0,80000,PS,RC STUNT COPTER,8.2,False,False
RPG MAKER,PS,1997,Role-Playing,ASCII Entertainment,110000.0,70000.0,290000.0,30000.0,500000,PS,RPG MAKER,14.07,False,False
RAGE RACER,PS,1996,Racing,Sony Computer Entertainment,160000.0,110000.0,830000.0,80000.0,1170000,PS,RAGE RACER,16.84,False,False
RAILROAD TYCOON II,PS,1999,Strategy,PopTop Software,60000.0,40000.0,,10000.0,110000,PS,RAILROAD TYCOON II,9.39,False,False
RALLY CROSS,PS,1997,Racing,Sony Computer Entertainment,180000.0,120000.0,,20000.0,320000,PS,RALLY CROSS,6.68,False,False
RALLY CROSS 2,PS,1998,Racing,989 Studios,190000.0,130000.0,,20000.0,350000,PS,RALLY CROSS 2,6.87,False,False
RAMPAGE 2 UNIVERSAL TOUR,PS,1998,Action,GT Interactive,130000.0,90000.0,,10000.0,230000,PS,RAMPAGE 2 UNIVERSAL TOUR,18.34,False,False
RAMPAGE WORLD TOUR,PS,1997,Action,GT Interactive,470000.0,320000.0,,60000.0,850000,PS,RAMPAGE WORLD TOUR,17.81,False,False
RASCAL,PS,1998,Action,Psygnosis,240000.0,160000.0,,30000.0,420000,PS,RASCAL,5.44,False,False
RAT ATTACK,PS,1999,Puzzle,Mindscape,30000.0,20000.0,,,40000,PS,RAT ATTACK,10.09,False,False
RAY TRACERS,PS,1997,Racing,Sony Computer Entertainment,40000.0,20000.0,,,60000,PS,RAY TRACERS,24.32,False,False
RAYSTORM,PS,1997,Shooter,Sony Computer Entertainment,40000.0,30000.0,,,70000,PS,RAYSTORM,129.77,True,True
RAYMAN,PS,1995,Platform,Ubisoft,1540000.0,1330000.0,,160000.0,3030000,PS,RAYMAN,47.5,True,True
RAYMAN 2 THE GREAT ESCAPE,PS,2000,Platform,Ubisoft,180000.0,120000.0,,20000.0,320000,PS,RAYMAN 2 THE GREAT ESCAPE,9.06,False,False
RAZOR FREESTYLE SCOOTER,PS,1999,Sports,Ubisoft,260000.0,170000.0,,30000.0,460000,PS,RAZOR FREESTYLE SCOOTER,5.51,False,False
READY 2 RUMBLE BOXING,PS,1998,Sports,Midway Games,600000.0,410000.0,,70000.0,1080000,PS,READY 2 RUMBLE BOXING,6.47,False,False
READY 2 RUMBLE BOXING ROUND 2,PS,2000,Fighting,Midway Games,290000.0,200000.0,,30000.0,520000,PS,READY 2 RUMBLE BOXING ROUND 2,7.41,False,False
REEL FISHING,PS,1996,Sports,Natsume,990000.0,130000.0,100000.0,40000.0,1250000,PS,REEL FISHING,7.6,False,False
REEL FISHING II,PS,2000,Sports,Victor Interactive,100000.0,70000.0,,10000.0,180000,PS,REEL FISHING II,13.32,False,False
RELOADED,PS,1996,Action,Gremlin Interactive Ltd,90000.0,60000.0,,10000.0,170000,PS,RELOADED,21.19,False,False
RENEGADE RACERS,PS,1999,Racing,Interplay,10000.0,10000.0,,,30000,PS,RENEGADE RACERS,8.88,False,False
RESIDENT EVIL,PS,1996,Action,Virgin Interactive,2049999.0,1160000.0,1110000.0,730000.0,5050000,PS,RESIDENT EVIL,77.38,True,True
RESIDENT EVIL 2,PS,1998,Action,Virgin Interactive,1880000.0,1470000.0,2020000.0,450000.0,5820000,PS,RESIDENT EVIL 2,36.23,False,True
RESIDENT EVIL 2 DUAL SHOCK EDITION,PS,1998,Action,Capcom,,,260000.0,20000.0,270000,PS,RESIDENT EVIL 2 DUAL SHOCK EDITION,24.51,False,False
RESIDENT EVIL 3 NEMESIS,PS,1999,Action,Eidos Interactive,1300000.0,770000.0,1540000.0,110000.0,3720000,PS,RESIDENT EVIL 3 NEMESIS,40.18,True,True
RESIDENT EVIL DIRECTORS CUT,PS,1996,Action,Virgin Interactive,1820000.0,1240000.0,470000.0,250000.0,3770000,PS,RESIDENT EVIL DIRECTORS CUT,67.77,True,True
RESIDENT EVIL SURVIVOR,PS,2000,Action,Eidos Interactive,230000.0,150000.0,290000.0,50000.0,710000,PS,RESIDENT EVIL SURVIVOR,39.2,True,True
RETURN FIRE,PS,1996,Strategy,Time Warner Interactive,50000.0,30000.0,,10000.0,90000,PS,RETURN FIRE,41.23,True,True
REVOLUTION X,PS,1995,Shooter,Acclaim Entertainment,60000.0,40000.0,,10000.0,100000,PS,REVOLUTION X,20.85,False,False
RHAPSODY A MUSICAL ADVENTURE,PS,1998,Role-Playing,Nippon Ichi Software,20000.0,10000.0,,,40000,PS,RHAPSODY A MUSICAL ADVENTURE,83.12,True,True
RIDGE RACER REVOLUTION,PS,1995,Racing,Sony Computer Entertainment,170000.0,120000.0,710000.0,70000.0,1070000,PS,RIDGE RACER REVOLUTION,15.62,False,False
RIVAL SCHOOLS UNITED BY FATE,PS,1998,Fighting,Capcom,120000.0,80000.0,280000.0,30000.0,520000,PS,RIVAL SCHOOLS UNITED BY FATE,121.35,True,True
RIVEN THE SEQUEL TO MYST,PS,1997,Adventure,Acclaim Entertainment,180000.0,120000.0,,20000.0,320000,PS,RIVEN THE SEQUEL TO MYST,11.59,False,False
ROAD RASH,PS,1995,Racing,Electronic Arts,710000.0,480000.0,,80000.0,1270000,PS,ROAD RASH,14.26,False,False
ROAD RASH 3D,PS,1998,Racing,Electronic Arts,1050000.0,160000.0,,40000.0,1250000,PS,ROAD RASH 3D,15.24,False,False
ROAD RASH JAILBREAK,PS,1999,Racing,Electronic Arts,220000.0,150000.0,,30000.0,400000,PS,ROAD RASH JAILBREAK,6.52,False,False
ROADSTERS,PS,2000,Racing,Titus,20000.0,10000.0,,,30000,PS,ROADSTERS,16.65,False,False
ROBO PIT,PS,1995,Fighting,Kokopeli Digital Studios,20000.0,10000.0,,,30000,PS,ROBO PIT,19.34,False,False
ROBOTRON X,PS,1996,Shooter,GT Interactive,50000.0,30000.0,,10000.0,80000,PS,ROBOTRON X,14.34,False,False
ROCKET POWER TEAM ROCKET RESCUE,PS,2001,Sports,THQ,470000.0,320000.0,,50000.0,840000,PS,ROCKET POWER TEAM ROCKET RESCUE,1.65,False,False
ROGUE TRIP VACATION 2012,PS,1998,Racing,GT Interactive,210000.0,140000.0,,20000.0,380000,PS,ROGUE TRIP VACATION 2012,15.95,False,False
ROLL AWAY,PS,1998,Puzzle,Sony Computer Entertainment,40000.0,30000.0,,,70000,PS,ROLL AWAY,19.37,False,False
ROLLCAGE,PS,1999,Racing,Psygnosis,120000.0,80000.0,,10000.0,210000,PS,ROLLCAGE,10.78,False,False
ROLLCAGE STAGE II,PS,2000,Racing,Sony Computer Entertainment,50000.0,30000.0,,10000.0,90000,PS,ROLLCAGE STAGE II,8.13,False,False
ROMANCE OF THE THREE KINGDOMS IV WALL OF FIRE,PS,1995,Strategy,Tecmo Koei,50000.0,30000.0,40000.0,10000.0,130000,PS,ROMANCE OF THE THREE KINGDOMS IV WALL OF FIRE,15.63,False,False
ROMANCE OF THE THREE KINGDOMS VI AWAKENING OF THE DRAGON,PS,1998,Strategy,Tecmo Koei,30000.0,20000.0,,,50000,PS,ROMANCE OF THE THREE KINGDOMS VI AWAKENING OF THE DRAGON,30.91,False,True
ROSCO MCQUEEN FIREFIGHTER EXTREME,PS,1997,Action,Sony Computer Entertainment,50000.0,40000.0,,10000.0,90000,PS,ROSCO MCQUEEN FIREFIGHTER EXTREME,9.45,False,False
ROSWELL CONSPIRACIES ALIENS MYTHS  LEGENDS,PS,2001,Action,Red Storm Entertainment,20000.0,20000.0,,,40000,PS,ROSWELL CONSPIRACIES ALIENS MYTHS  LEGENDS,8.38,False,False
RUGRATS STUDIO TOUR,PS,1999,Adventure,THQ,570000.0,670000.0,,70000.0,1310000,PS,RUGRATS STUDIO TOUR,8.86,False,False
RUGRATS IN PARIS THE MOVIE,PS,2000,Action,THQ,1960000.0,1330000.0,,230000.0,3520000,PS,RUGRATS IN PARIS THE MOVIE,9.02,False,False
RUGRATS SEARCH FOR REPTAR,PS,1998,Adventure,THQ,1630000.0,1530000.0,,180000.0,3340000,PS,RUGRATS SEARCH FOR REPTAR,12.41,False,False
RUGRATS TOTALLY ANGELICA,PS,2001,Adventure,THQ,60000.0,40000.0,,10000.0,120000,PS,RUGRATS TOTALLY ANGELICA,18.61,False,False
RUNNING WILD,PS,1997,Racing,989 Studios,50000.0,30000.0,,10000.0,90000,PS,RUNNING WILD,13.1,False,False
RUSH HOUR,PS,1997,Misc,Psygnosis,20000.0,10000.0,,,30000,PS,RUSH HOUR,19.95,False,False
SCARS,PS,1998,Racing,Ubisoft,50000.0,30000.0,,10000.0,80000,PS,SCARS,9.25,False,False
SAGA FRONTIER,PS,1997,Role-Playing,SquareSoft,150000.0,40000.0,1070000.0,90000.0,1350000,PS,SAGA FRONTIER,49.17,True,True
SAIYUKI JOURNEY WEST,PS,1999,Strategy,Tecmo Koei,30000.0,20000.0,,,50000,PS,SAIYUKI JOURNEY WEST,44.33,True,True
SALTWATER SPORTFISHING,PS,2001,Sports,Take-Two Interactive,120000.0,80000.0,,10000.0,220000,PS,SALTWATER SPORTFISHING,7.55,False,False
SAMMY SOSA HIGH HEAT BASEBALL 2001,PS,2000,Sports,3DO,320000.0,220000.0,,40000.0,580000,PS,SAMMY SOSA HIGH HEAT BASEBALL 2001,6.0,False,False
SAN FRANCISCO RUSH EXTREME RACING,PS,1997,Racing,GT Interactive,210000.0,150000.0,,30000.0,380000,PS,SAN FRANCISCO RUSH EXTREME RACING,3.82,False,False
SCRABBLE,PS,1999,Misc,Ubisoft,140000.0,100000.0,,20000.0,250000,PS,SCRABBLE,6.8,False,False
SESAME STREET ELMOS LETTER ADVENTURE,PS,1998,Misc,NewKidCo,170000.0,120000.0,,20000.0,310000,PS,SESAME STREET ELMOS LETTER ADVENTURE,5.49,False,False
SESAME STREET ELMOS NUMBER JOURNEY,PS,1998,Misc,NewKidCo,130000.0,90000.0,,20000.0,240000,PS,SESAME STREET ELMOS NUMBER JOURNEY,8.15,False,False
SHADOW MADNESS,PS,1999,Action,Crave Entertainment,100000.0,70000.0,,10000.0,180000,PS,SHADOW MADNESS,12.31,False,False
SHADOW MAN,PS,1998,Action,Acclaim Entertainment,140000.0,90000.0,,20000.0,250000,PS,SHADOW MAN,12.5,False,False
SHADOW MASTER,PS,1997,Adventure,Psygnosis,50000.0,40000.0,,10000.0,100000,PS,SHADOW MASTER,10.71,False,False
SHADOW TOWER,PS,1998,Role-Playing,From Software,10000.0,10000.0,70000.0,10000.0,100000,PS,SHADOW TOWER,115.97,True,True
SHANGHAI TRUE VALOR,PS,1998,Puzzle,Activision,10000.0,10000.0,,,20000,PS,SHANGHAI TRUE VALOR,9.03,False,False
SHELLSHOCK,PS,1995,Action,Core Design Ltd.,60000.0,40000.0,,10000.0,100000,PS,SHELLSHOCK,8.54,False,False
SHOCKWAVE ASSAULT,PS,1995,Simulation,Electronic Arts,50000.0,40000.0,,10000.0,90000,PS,SHOCKWAVE ASSAULT,18.84,False,False
SILENT HILL,PS,1999,Action,Konami Digital Entertainment,710000.0,480000.0,300000.0,100000.0,1600000,PS,SILENT HILL,126.14,True,True
SILHOUETTE MIRAGE,PS,1998,Platform,ESP,30000.0,20000.0,,,50000,PS,SILHOUETTE MIRAGE,70.34,True,True
SIM THEME PARK,PS,1999,Strategy,Electronic Arts,350000.0,240000.0,,40000.0,630000,PS,SIM THEME PARK,7.96,False,False
SIMCITY 2000,PS,1996,Simulation,Maxis,680000.0,460000.0,,80000.0,1220000,PS,SIMCITY 2000,2.93,False,False
SKELETON WARRIORS,PS,1996,Platform,Virgin Interactive,40000.0,30000.0,,10000.0,80000,PS,SKELETON WARRIORS,16.96,False,False
SKULLMONKEYS,PS,1998,Platform,DreamWorks Interactive,70000.0,50000.0,,10000.0,130000,PS,SKULLMONKEYS,85.79,True,True
SKYDIVING EXTREME,PS,2001,Sports,Banpresto,40000.0,30000.0,,10000.0,80000,PS,SKYDIVING EXTREME,3.33,False,False
SLED STORM,PS,1998,Racing,Electronic Arts,900000.0,610000.0,,110000.0,1620000,PS,SLED STORM,5.61,False,False
SMALL SOLDIERS,PS,1998,Platform,Electronic Arts,340000.0,230000.0,,40000.0,610000,PS,SMALL SOLDIERS,11.36,False,False
SNOWBOARDING,PS,2000,Sports,Midas Interactive Entertainment,160000.0,110000.0,,20000.0,290000,PS,SNOWBOARDING,3.31,False,False
SOUTH PARK,PS,1998,Shooter,Acclaim Entertainment,390000.0,270000.0,,50000.0,710000,PS,SOUTH PARK,19.74,False,False
SOUTH PARK RALLY,PS,1998,Racing,Acclaim Entertainment,200000.0,130000.0,,20000.0,360000,PS,SOUTH PARK RALLY,14.51,False,False
SOUTH PARK CHEFS LUV SHACK,PS,1998,Misc,Acclaim Entertainment,170000.0,120000.0,,20000.0,310000,PS,SOUTH PARK CHEFS LUV SHACK,12.88,False,False
SOVIET STRIKE,PS,1996,Simulation,Electronic Arts,650000.0,440000.0,,80000.0,1170000,PS,SOVIET STRIKE,5.29,False,False
SPACE GRIFFON VF9,PS,1995,Role-Playing,Panther Software,20000.0,20000.0,120000.0,10000.0,170000,PS,SPACE GRIFFON VF9,46.45,True,True
SPACE HULK VENGEANCE OF THE BLOOD ANGELS,PS,1995,Shooter,Electronic Arts,40000.0,30000.0,,,70000,PS,SPACE HULK VENGEANCE OF THE BLOOD ANGELS,21.48,False,False
SPACE JAM,PS,1996,Sports,Acclaim Entertainment,510000.0,350000.0,,60000.0,920000,PS,SPACE JAM,15.8,False,False
SPAWN THE ETERNAL,PS,1997,Action,Sony Computer Entertainment,140000.0,90000.0,,20000.0,240000,PS,SPAWN THE ETERNAL,26.41,False,False
SPEC OPS AIRBORNE COMMANDO,PS,2002,Shooter,Take-Two Interactive,1540000.0,460000.0,,80000.0,2069999,PS,SPEC OPS AIRBORNE COMMANDO,5.06,False,False
SPEC OPS COVERT ASSAULT,PS,2001,Shooter,Take-Two Interactive,240000.0,160000.0,,30000.0,430000,PS,SPEC OPS COVERT ASSAULT,4.36,False,False
SPEC OPS RANGER ELITE,PS,2001,Shooter,TalonSoft,490000.0,330000.0,,60000.0,870000,PS,SPEC OPS RANGER ELITE,2.0,False,False
SPEED PUNKS,PS,1998,Racing,Sony Computer Entertainment,110000.0,80000.0,,10000.0,200000,PS,SPEED PUNKS,17.0,False,False
SPEED RACER,PS,1996,Racing,Tomy Corporation,40000.0,20000.0,,,70000,PS,SPEED RACER,18.81,False,False
SPEEDBALL 2100,PS,2000,Sports,Empire Interactive,100000.0,70000.0,,10000.0,180000,PS,SPEEDBALL 2100,4.41,False,False
SPICE WORLD,PS,1998,Action,Sony Computer Entertainment,370000.0,250000.0,,40000.0,670000,PS,SPICE WORLD,6.93,False,False
SPIDERMAN,PS,2000,Action,Activision,1700000.0,1250000.0,20000.0,160000.0,3130000,PS,SPIDERMAN,19.2,False,False
SPIDERMAN 2 ENTER ELECTRO,PS,2001,Action,Activision,570000.0,870000.0,20000.0,90000.0,1550000,PS,SPIDERMAN 2 ENTER ELECTRO,33.08,False,True
SPIN JAM,PS,2000,Puzzle,Empire Interactive,170000.0,120000.0,,20000.0,310000,PS,SPIN JAM,2.44,False,False
SPONGEBOB SQUAREPANTS SUPERSPONGE,PS,2001,Action,THQ,1120000.0,580000.0,,80000.0,1780000,PS,SPONGEBOB SQUAREPANTS SUPERSPONGE,8.85,False,False
SPORTS CAR GT,PS,1999,Racing,Electronic Arts,120000.0,80000.0,,10000.0,220000,PS,SPORTS CAR GT,4.83,False,False
SPOT GOES TO HOLLYWOOD,PS,1996,Platform,Virgin Interactive,40000.0,30000.0,,,70000,PS,SPOT GOES TO HOLLYWOOD,17.26,False,False
SPYRO THE DRAGON,PS,1998,Platform,Sony Computer Entertainment,3360000.0,1360000.0,70000.0,210000.0,5000000,PS,SPYRO THE DRAGON,23.93,False,False
SPYRO YEAR OF THE DRAGON,PS,2000,Platform,Sony Computer Entertainment,1930000.0,1580000.0,,190000.0,3710000,PS,SPYRO YEAR OF THE DRAGON,19.11,False,False
STAR FIGHTER,PS,1995,Shooter,Telstar,40000.0,20000.0,,,60000,PS,STAR FIGHTER,10.44,False,False
STAR OCEAN THE SECOND STORY,PS,1998,Role-Playing,Sony Computer Entertainment,260000.0,100000.0,720000.0,20000.0,1100000,PS,STAR OCEAN THE SECOND STORY,50.6,True,True
STAR TREK INVASION,PS,2000,Simulation,Activision,150000.0,100000.0,,20000.0,260000,PS,STAR TREK INVASION,14.94,False,False
STAR WARS EPISODE I THE PHANTOM MENACE,PS,1999,Adventure,LucasArts,720000.0,890000.0,40000.0,100000.0,1740000,PS,STAR WARS EPISODE I THE PHANTOM MENACE,4.93,False,False
STAR WARS DARK FORCES,PS,1996,Shooter,LucasArts,310000.0,210000.0,,40000.0,550000,PS,STAR WARS DARK FORCES,18.62,False,False
STAR WARS DEMOLITION,PS,2000,Racing,Activision,250000.0,170000.0,,30000.0,460000,PS,STAR WARS DEMOLITION,11.09,False,False
STAR WARS MASTERS OF TERAS KASI,PS,1997,Action,LucasArts,380000.0,260000.0,,40000.0,680000,PS,STAR WARS MASTERS OF TERAS KASI,14.95,False,False
STARWINDER THE ULTIMATE SPACE RACE,PS,1996,Racing,Mindscape,30000.0,20000.0,,,60000,PS,STARWINDER THE ULTIMATE SPACE RACE,6.95,False,False
STREAK HOVERBOARD RACING,PS,1998,Racing,GT Interactive,90000.0,60000.0,,10000.0,150000,PS,STREAK HOVERBOARD RACING,5.51,False,False
STREET FIGHTER ALPHA 2,PS,1996,Fighting,Virgin Interactive,140000.0,90000.0,570000.0,60000.0,850000,PS,STREET FIGHTER ALPHA 2,23.88,False,False
STREET FIGHTER ALPHA 3,PS,1998,Fighting,Virgin Interactive,380000.0,120000.0,510000.0,20000.0,1030000,PS,STREET FIGHTER ALPHA 3,19.37,False,False
STREET FIGHTER ALPHA WARRIORS DREAMS,PS,1995,Fighting,Virgin Interactive,170000.0,110000.0,430000.0,50000.0,760000,PS,STREET FIGHTER ALPHA WARRIORS DREAMS,99.13,True,True
STREET FIGHTER COLLECTION,PS,1997,Fighting,Capcom,,,90000.0,10000.0,100000,PS,STREET FIGHTER COLLECTION,52.01,True,True
STREET FIGHTER EX PLUS ALPHA,PS,1997,Fighting,Virgin Interactive,280000.0,190000.0,230000.0,50000.0,750000,PS,STREET FIGHTER EX PLUS ALPHA,45.67,True,True
STREET FIGHTER EX2 PLUS,PS,1998,Fighting,Virgin Interactive,130000.0,90000.0,,20000.0,230000,PS,STREET FIGHTER EX2 PLUS,86.3,True,True
STREET FIGHTER THE MOVIE,PS,1995,Fighting,Acclaim Entertainment,100000.0,70000.0,,10000.0,170000,PS,STREET FIGHTER THE MOVIE,68.49,True,True
STREET RACER,PS,1996,Racing,Ubisoft,90000.0,60000.0,,10000.0,160000,PS,STREET RACER,12.29,False,False
STREET SK8ER,PS,1998,Sports,Electronic Arts,370000.0,250000.0,,40000.0,670000,PS,STREET SK8ER,9.54,False,False
STRIDER 2,PS,2000,Platform,Virgin Interactive,50000.0,30000.0,,10000.0,80000,PS,STRIDER 2,94.5,True,True
STRIKE POINT,PS,1996,Simulation,Elite,40000.0,30000.0,,,70000,PS,STRIKE POINT,7.65,False,False
STRIKER 96,PS,1995,Sports,Time Warner Interactive,40000.0,30000.0,,10000.0,80000,PS,STRIKER 96,19.68,False,False
STRIKERS 1945,PS,1998,Shooter,Midas Interactive Entertainment,70000.0,50000.0,,10000.0,120000,PS,STRIKERS 1945,27.62,False,True
SUIKODEN,PS,1995,Role-Playing,Konami Digital Entertainment,210000.0,140000.0,210000.0,40000.0,600000,PS,SUIKODEN,65.0,True,True
SUPER PUZZLE FIGHTER II TURBO,PS,1996,Puzzle,Virgin Interactive,80000.0,50000.0,,10000.0,140000,PS,SUPER PUZZLE FIGHTER II TURBO,37.25,True,True
SUPERBIKE 2000,PS,1999,Racing,Electronic Arts,150000.0,100000.0,,20000.0,270000,PS,SUPERBIKE 2000,5.44,False,False
SURF RIDERS,PS,1999,Sports,Ubisoft,70000.0,50000.0,,10000.0,130000,PS,SURF RIDERS,3.87,False,False
SYDNEY 2000,PS,2000,Sports,Eidos Interactive,150000.0,100000.0,,20000.0,270000,PS,SYDNEY 2000,1.75,False,False
SYNDICATE WARS,PS,1997,Strategy,Electronic Arts,20000.0,10000.0,,,40000,PS,SYNDICATE WARS,28.1,False,True
SYPHON FILTER,PS,1999,Shooter,Sony Computer Entertainment,2029999.0,720000.0,20000.0,110000.0,2880000,PS,SYPHON FILTER,10.18,False,False
SYPHON FILTER 2,PS,2000,Shooter,Sony Computer Entertainment,1500000.0,550000.0,20000.0,80000.0,2150000,PS,SYPHON FILTER 2,7.4,False,False
SYPHON FILTER 3,PS,2001,Shooter,Sony Computer Entertainment,290000.0,200000.0,,30000.0,520000,PS,SYPHON FILTER 3,16.98,False,False
TAI FU WRATH OF THE TIGER,PS,1998,Action,Activision,80000.0,60000.0,,10000.0,150000,PS,TAI FU WRATH OF THE TIGER,19.32,False,False
TAIL OF THE SUN,PS,1996,Role-Playing,ArtDink,10000.0,10000.0,,,20000,PS,TAIL OF THE SUN,49.16,True,True
TECMO SUPER BOWL,PS,1996,Sports,Tecmo Koei,60000.0,40000.0,,10000.0,120000,PS,TECMO SUPER BOWL,26.71,False,False
TEKKEN,PS,1995,Fighting,Sony Computer Entertainment,950000.0,1300000.0,770000.0,220000.0,3240000,PS,TEKKEN,74.78,True,True
TEKKEN 2,PS,1996,Fighting,Sony Computer Entertainment,2260000.0,1890000.0,1360000.0,230000.0,5740000,PS,TEKKEN 2,8.47,False,False
TEKKEN 3,PS,1998,Fighting,Sony Computer Entertainment,3270000.0,2220000.0,1400000.0,290000.0,7160000,PS,TEKKEN 3,16.44,False,False
TENCHU 2 BIRTH OF THE STEALTH ASSASSINS,PS,2000,Action,Activision,320000.0,220000.0,,40000.0,580000,PS,TENCHU 2 BIRTH OF THE STEALTH ASSASSINS,28.83,False,True
TENCHU STEALTH ASSASSINS,PS,1997,Action,Activision,950000.0,640000.0,270000.0,130000.0,1990000,PS,TENCHU STEALTH ASSASSINS,13.16,False,False
TEST DRIVE 4,PS,1997,Racing,Electronic Arts,670000.0,460000.0,,80000.0,1210000,PS,TEST DRIVE 4,3.18,False,False
TEST DRIVE 5,PS,1997,Racing,Accolade,1050000.0,200000.0,,50000.0,1300000,PS,TEST DRIVE 5,7.41,False,False
TEST DRIVE 6,PS,1999,Racing,Atari,400000.0,270000.0,,50000.0,720000,PS,TEST DRIVE 6,8.07,False,False
TEST DRIVE LE MANS,PS,1999,Racing,Infogrames,30000.0,20000.0,,,50000,PS,TEST DRIVE LE MANS,4.18,False,False
TETRIS PLUS,PS,1996,Puzzle,JVC,2100000.0,240000.0,,70000.0,2400000,PS,TETRIS PLUS,12.33,False,False
THEME HOSPITAL,PS,1998,Strategy,Electronic Arts,30000.0,20000.0,30000.0,10000.0,90000,PS,THEME HOSPITAL,17.05,False,False
THEME PARK,PS,1994,Simulation,Electronic Arts,240000.0,160000.0,130000.0,40000.0,570000,PS,THEME PARK,9.34,False,False
THOUSAND ARMS,PS,1998,Role-Playing,Atlus,60000.0,40000.0,,10000.0,120000,PS,THOUSAND ARMS,100.56,True,True
THREADS OF FATE,PS,1999,Role-Playing,SquareSoft,120000.0,80000.0,,10000.0,210000,PS,THREADS OF FATE,41.44,True,True
THUNDER FORCE V PERFECT SYSTEM,PS,1998,Shooter,TechnoSoft,30000.0,20000.0,,,50000,PS,THUNDER FORCE V PERFECT SYSTEM,92.04,True,True
THUNDER TRUCK RALLY,PS,1997,Racing,Psygnosis,80000.0,50000.0,,10000.0,140000,PS,THUNDER TRUCK RALLY,7.83,False,False
THUNDERSTRIKE 2,PS,1994,Simulation,Core Design Ltd.,100000.0,70000.0,,10000.0,190000,PS,THUNDERSTRIKE 2,7.5,False,False
TIGER WOODS PGA TOUR 2000,PS,1998,Sports,Electronic Arts,370000.0,250000.0,,40000.0,660000,PS,TIGER WOODS PGA TOUR 2000,4.07,False,False
TIGERSHARK,PS,1997,Simulation,GT Interactive,40000.0,30000.0,,,70000,PS,TIGERSHARK,8.0,False,False
TIGGERS HONEY HUNT,PS,2000,Platform,Ubisoft,160000.0,110000.0,,20000.0,280000,PS,TIGGERS HONEY HUNT,17.16,False,False
TIME COMMANDO,PS,1996,Action,Adeline Software,100000.0,70000.0,,10000.0,170000,PS,TIME COMMANDO,9.64,False,False
TIME CRISIS,PS,1997,Shooter,Namco Bandai Games,380000.0,870000.0,330000.0,100000.0,1680000,PS,TIME CRISIS,17.18,False,False
TIME CRISIS PROJECT TITAN,PS,2001,Shooter,Namco Bandai Games,30000.0,20000.0,,,50000,PS,TIME CRISIS PROJECT TITAN,44.73,True,True
TINY TANK,PS,1998,Action,Sony Computer Entertainment,190000.0,130000.0,,20000.0,340000,PS,TINY TANK,15.4,False,False
TINY TOON ADVENTURES PLUCKYS BIG ADVENTURE,PS,2001,Action,Conspiracy Entertainment,150000.0,100000.0,,20000.0,270000,PS,TINY TOON ADVENTURES PLUCKYS BIG ADVENTURE,5.79,False,False
TINY TOON ADVENTURES THE GREAT BEANSTALK,PS,1998,Misc,Sony Computer Entertainment,170000.0,120000.0,,20000.0,310000,PS,TINY TOON ADVENTURES THE GREAT BEANSTALK,5.29,False,False
TOBAL NO1,PS,1996,Fighting,Sony Computer Entertainment,120000.0,80000.0,660000.0,60000.0,920000,PS,TOBAL NO1,26.03,False,False
TOKYO HIGHWAY BATTLE,PS,1996,Racing,Jaleco,60000.0,40000.0,210000.0,20000.0,330000,PS,TOKYO HIGHWAY BATTLE,14.97,False,False
TOM CLANCYS RAINBOW SIX,PS,1999,Shooter,Red Storm Entertainment,930000.0,630000.0,,80000.0,1640000,PS,TOM CLANCYS RAINBOW SIX,2.71,False,False
TOM CLANCYS RAINBOW SIX ROGUE SPEAR,PS,2001,Shooter,Ubisoft,130000.0,90000.0,,20000.0,230000,PS,TOM CLANCYS RAINBOW SIX ROGUE SPEAR,6.59,False,False
TOMB RAIDER,PS,1996,Action,Eidos Interactive,2290000.0,1970000.0,130000.0,240000.0,4630000,PS,TOMB RAIDER,23.02,False,False
TOMB RAIDER CHRONICLES,PS,1999,Action,Eidos Interactive,340000.0,230000.0,,40000.0,610000,PS,TOMB RAIDER CHRONICLES,20.25,False,False
TOMB RAIDER II,PS,1997,Action,Eidos Interactive,2300000.0,2460000.0,200000.0,280000.0,5240000,PS,TOMB RAIDER II,11.0,False,False
TOMB RAIDER III ADVENTURES OF LARA CROFT,PS,1997,Action,Eidos Interactive,1660000.0,1580000.0,120000.0,180000.0,3540000,PS,TOMB RAIDER III ADVENTURES OF LARA CROFT,3.23,False,False
TOMB RAIDER THE LAST REVELATION,PS,1998,Action,Eidos Interactive,1150000.0,1140000.0,60000.0,130000.0,2480000,PS,TOMB RAIDER THE LAST REVELATION,3.82,False,False
TOMBA,PS,1997,Platform,Sony Computer Entertainment,150000.0,100000.0,,20000.0,260000,PS,TOMBA,117.79,True,True
TOMBA 2 THE EVIL SWINE RETURN,PS,1999,Platform,Sony Computer Entertainment,160000.0,110000.0,,20000.0,290000,PS,TOMBA 2 THE EVIL SWINE RETURN,110.71,True,True
TONY HAWKS PRO SKATER,PS,1999,Sports,Activision,3420000.0,1380000.0,20000.0,200000.0,5020000,PS,TONY HAWKS PRO SKATER,7.45,False,False
